CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50062663,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT TERMINAL 4,11430,6465334694,Hamburgers,04/25/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,04/25/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50062663,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT TERMINAL 4,11430,6465334694,Hamburgers,04/25/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,04/25/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50062663,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT TERMINAL 4,11430,6465334694,Hamburgers,04/25/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,04/25/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50062663,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT TERMINAL 4,11430,6465334694,Hamburgers,05/24/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12,A,05/24/2018,04/21/2019,Cycle Inspection / Initial Inspection
50062663,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT TERMINAL 4,11430,6465334694,Hamburgers,05/24/2018,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,05/24/2018,04/21/2019,Cycle Inspection / Initial Inspection
50062665,MCDONALD'S,QUEENS,000,"AMERICAN AIR,JFK AIRPORT TERMINAL 8",11430,6465334694,American,04/26/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,04/26/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50062665,MCDONALD'S,QUEENS,000,"AMERICAN AIR,JFK AIRPORT TERMINAL 8",11430,6465334694,American,04/26/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,04/26/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50062665,MCDONALD'S,QUEENS,000,"AMERICAN AIR,JFK AIRPORT TERMINAL 8",11430,6465334694,American,06/13/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,06/13/2018,04/21/2019,Cycle Inspection / Initial Inspection
50064971,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT ERMINAL 1,11430,7187512833,American,08/10/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,08/10/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50064971,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT ERMINAL 1,11430,7187512833,American,08/10/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,08/10/2017,04/21/2019,Pre-permit (Operational) / Initial Inspection
50064971,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT ERMINAL 1,11430,7187512833,American,08/21/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,08/21/2018,04/21/2019,Cycle Inspection / Initial Inspection
50064971,MCDONALD'S,QUEENS,000,JFK INTL AIRPORT ERMINAL 1,11430,7187512833,American,08/21/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,08/21/2018,04/21/2019,Cycle Inspection / Initial Inspection
50078731,MCDONALD'S,QUEENS,5404,MYRTLE AVE,11385,7184567287,Hamburgers,07/31/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,07/31/2018,04/21/2019,Pre-permit (Operational) / Initial Inspection
50078731,MCDONALD'S,QUEENS,5404,MYRTLE AVE,11385,7184567287,Hamburgers,07/31/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,07/31/2018,04/21/2019,Pre-permit (Operational) / Initial Inspection
50085536,MCDONALDS,QUEENS,2141,MOTT AVE,11691,5165130927,American,12/11/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,12/11/2018,04/21/2019,Pre-permit (Operational) / Initial Inspection
50085536,MCDONALDS,QUEENS,2141,MOTT AVE,11691,5165130927,American,12/11/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,12/11/2018,04/21/2019,Pre-permit (Operational) / Initial Inspection
50086454,MCDONALD'S,QUEENS,16504,147TH AVE,11434,5165130927,American,04/09/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,9,A,04/09/2019,04/21/2019,Pre-permit (Operational) / Initial Inspection
50086454,MCDONALD'S,QUEENS,16504,147TH AVE,11434,5165130927,American,04/09/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,04/09/2019,04/21/2019,Pre-permit (Operational) / Initial Inspection
50087020,MCDONALD'S,QUEENS,3146,21ST ST,11106,5082081825,American,03/13/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,10,A,03/13/2019,04/21/2019,Pre-permit (Operational) / Initial Inspection
50087020,MCDONALD'S,QUEENS,3146,21ST ST,11106,5082081825,American,03/13/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,03/13/2019,04/21/2019,Pre-permit (Operational) / Initial Inspection
50087023,MCDONALD'S CORPORATION,QUEENS,3255,31ST ST,11106,5082081825,American,02/12/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,7,A,02/12/2019,04/21/2019,Pre-permit (Operational) / Initial Inspection
40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,7189483800,Hamburgers,05/11/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,11,A,05/11/2016,04/21/2019,Cycle Inspection / Initial Inspection
40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,7189483800,Hamburgers,05/11/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,05/11/2016,04/21/2019,Cycle Inspection / Initial Inspection
40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,7189483800,Hamburgers,07/06/2017,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12,A,07/06/2017,04/21/2019,Cycle Inspection / Initial Inspection
40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,7189483800,Hamburgers,07/06/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,12,A,07/06/2017,04/21/2019,Cycle Inspection / Initial Inspection
40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,7189483800,Hamburgers,07/10/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,07/10/2018,04/21/2019,Cycle Inspection / Initial Inspection
40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,7189483800,Hamburgers,07/10/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,07/10/2018,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,03/05/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,13,A,03/05/2018,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,03/05/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,03/05/2018,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,03/13/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,16,,,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,03/13/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,16,,,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,03/13/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,16,,,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,04/03/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,04/03/2019,04/21/2019,Cycle Inspection / Re-inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,04/03/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,04/03/2019,04/21/2019,Cycle Inspection / Re-inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,05/17/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,13,A,05/17/2016,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,05/17/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,05/17/2016,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,07/20/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,07/20/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,07/20/2017,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,09/26/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,09/26/2017,04/21/2019,Cycle Inspection / Re-inspection
40395935,MCDONALD'S,STATEN ISLAND,1660,RICHMOND AVENUE,10314,7184943400,Hamburgers,09/26/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,09/26/2017,04/21/2019,Cycle Inspection / Re-inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,01/16/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,01/16/2019,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,01/16/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,01/16/2019,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,01/16/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,01/16/2019,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,05/11/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,05/11/2016,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,05/11/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,05/11/2016,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,05/11/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,05/11/2016,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,07/11/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,07/11/2017,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,07/11/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,07/11/2017,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,07/16/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,07/16/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,07/16/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,07/16/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,,,04/21/2019,Cycle Inspection / Initial Inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,08/20/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,22,B,08/20/2018,04/21/2019,Cycle Inspection / Re-inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,08/20/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,B,08/20/2018,04/21/2019,Cycle Inspection / Re-inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,08/20/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,B,08/20/2018,04/21/2019,Cycle Inspection / Re-inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,08/20/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,22,B,08/20/2018,04/21/2019,Cycle Inspection / Re-inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,08/20/2018,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,22,B,08/20/2018,04/21/2019,Cycle Inspection / Re-inspection
40521343,MCDONALD'S,STATEN ISLAND,803,FOREST AVENUE,10310,7188766088,Hamburgers,09/17/2018,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,04/21/2019,Administrative Miscellaneous / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,01/24/2017,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,9,A,01/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,01/24/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,01/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,02/23/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,02/23/2018,04/21/2019,Cycle Inspection / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,02/23/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,02/23/2018,04/21/2019,Cycle Inspection / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,02/25/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,02/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,02/25/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,02/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
40992090,MCDONALD'S,STATEN ISLAND,260,PAGE AVENUE,10307,7182272483,Hamburgers,02/25/2019,Violations were cited in the following area(s).,22A,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying conditions.",Not Critical,,,,04/21/2019,Administrative Miscellaneous / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,02/28/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,8,A,02/28/2017,04/21/2019,Cycle Inspection / Re-inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,02/28/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,02/28/2017,04/21/2019,Cycle Inspection / Re-inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,03/20/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,10,A,03/20/2019,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,03/20/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,03/20/2019,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,04/02/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,04/02/2018,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,04/02/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,04/02/2018,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,04/02/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,04/02/2018,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,08/11/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,47,,,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,08/11/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,47,,,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,08/11/2017,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,47,,,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,08/11/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,47,,,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,08/11/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,47,,,04/21/2019,Cycle Inspection / Initial Inspection
41155817,MCDONALD'S,STATEN ISLAND,501,BAY STREET,10304,7182736688,Hamburgers,08/11/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,47,,,04/21/2019,Cycle Inspection / Initial Inspection
